url,slug,season,pattern,status
https://www.topyacht.net.au/results/2022/rsays/index.htm,rsays,2022,season/slug,404
https://www.topyacht.net.au/results/rsays/2022/club/index.htm,rsays,2022,slug/season/club,404
https://www.topyacht.net.au/results/2022-23/rsays/index.htm,rsays,2022-23,season/slug,404
https://www.topyacht.net.au/results/rsays/2022-23/club/index.htm,rsays,2022-23,slug/season/club,404
https://www.topyacht.net.au/results/2022-2023/rsays/index.htm,rsays,2022-2023,season/slug,404
https://www.topyacht.net.au/results/rsays/2022-2023/club/index.htm,rsays,2022-2023,slug/season/club,404
https://www.topyacht.net.au/results/2023/rsays/index.htm,rsays,2023,season/slug,404
https://www.topyacht.net.au/results/rsays/2023/club/index.htm,rsays,2023,slug/season/club,404
https://www.topyacht.net.au/results/2023-24/rsays/index.htm,rsays,2023-24,season/slug,404
https://www.topyacht.net.au/results/rsays/2023-24/club/index.htm,rsays,2023-24,slug/season/club,404
https://www.topyacht.net.au/results/2023-2024/rsays/index.htm,rsays,2023-2024,season/slug,404
https://www.topyacht.net.au/results/rsays/2023-2024/club/index.htm,rsays,2023-2024,slug/season/club,404
https://www.topyacht.net.au/results/2024/rsays/index.htm,rsays,2024,season/slug,404
https://www.topyacht.net.au/results/rsays/2024/club/index.htm,rsays,2024,slug/season/club,404
https://www.topyacht.net.au/results/2024-25/rsays/index.htm,rsays,2024-25,season/slug,404
https://www.topyacht.net.au/results/rsays/2024-25/club/index.htm,rsays,2024-25,slug/season/club,404
https://www.topyacht.net.au/results/2024-2025/rsays/index.htm,rsays,2024-2025,season/slug,404
https://www.topyacht.net.au/results/rsays/2024-2025/club/index.htm,rsays,2024-2025,slug/season/club,404
https://www.topyacht.net.au/results/2025/rsays/index.htm,rsays,2025,season/slug,404
https://www.topyacht.net.au/results/rsays/2025/club/index.htm,rsays,2025,slug/season/club,404
https://www.topyacht.net.au/results/2025-26/rsays/index.htm,rsays,2025-26,season/slug,404
https://www.topyacht.net.au/results/rsays/2025-26/club/index.htm,rsays,2025-26,slug/season/club,404
https://www.topyacht.net.au/results/2025-2026/rsays/index.htm,rsays,2025-2026,season/slug,404
https://www.topyacht.net.au/results/rsays/2025-2026/club/index.htm,rsays,2025-2026,slug/season/club,404
https://www.topyacht.net.au/results/2019/ryct/index.htm,ryct,2019,season/slug,404
https://www.topyacht.net.au/results/ryct/2019/club/index.htm,ryct,2019,slug/season/club,404
https://www.topyacht.net.au/results/2019-20/ryct/index.htm,ryct,2019-20,season/slug,404
https://www.topyacht.net.au/results/ryct/2019-20/club/index.htm,ryct,2019-20,slug/season/club,404
https://www.topyacht.net.au/results/2019-2020/ryct/index.htm,ryct,2019-2020,season/slug,404
https://www.topyacht.net.au/results/ryct/2019-2020/club/index.htm,ryct,2019-2020,slug/season/club,404
https://www.topyacht.net.au/results/2020/ryct/index.htm,ryct,2020,season/slug,404
https://www.topyacht.net.au/results/ryct/2020/club/index.htm,ryct,2020,slug/season/club,404
https://www.topyacht.net.au/results/2020-21/ryct/index.htm,ryct,2020-21,season/slug,404
https://www.topyacht.net.au/results/ryct/2020-21/club/index.htm,ryct,2020-21,slug/season/club,404
https://www.topyacht.net.au/results/2020-2021/ryct/index.htm,ryct,2020-2021,season/slug,404
https://www.topyacht.net.au/results/ryct/2020-2021/club/index.htm,ryct,2020-2021,slug/season/club,404
https://www.topyacht.net.au/results/2021/ryct/index.htm,ryct,2021,season/slug,404
https://www.topyacht.net.au/results/ryct/2021/club/index.htm,ryct,2021,slug/season/club,404
https://www.topyacht.net.au/results/2021-22/ryct/index.htm,ryct,2021-22,season/slug,404
https://www.topyacht.net.au/results/ryct/2021-22/club/index.htm,ryct,2021-22,slug/season/club,404
https://www.topyacht.net.au/results/2021-2022/ryct/index.htm,ryct,2021-2022,season/slug,404
https://www.topyacht.net.au/results/ryct/2021-2022/club/index.htm,ryct,2021-2022,slug/season/club,404
https://www.topyacht.net.au/results/2022/ryct/index.htm,ryct,2022,season/slug,404
https://www.topyacht.net.au/results/ryct/2022/club/index.htm,ryct,2022,slug/season/club,404
https://www.topyacht.net.au/results/2022-23/ryct/index.htm,ryct,2022-23,season/slug,404
https://www.topyacht.net.au/results/ryct/2022-23/club/index.htm,ryct,2022-23,slug/season/club,404
https://www.topyacht.net.au/results/2022-2023/ryct/index.htm,ryct,2022-2023,season/slug,404
https://www.topyacht.net.au/results/ryct/2022-2023/club/index.htm,ryct,2022-2023,slug/season/club,404
https://www.topyacht.net.au/results/2023/ryct/index.htm,ryct,2023,season/slug,404
https://www.topyacht.net.au/results/ryct/2023/club/index.htm,ryct,2023,slug/season/club,404
https://www.topyacht.net.au/results/2023-24/ryct/index.htm,ryct,2023-24,season/slug,404
https://www.topyacht.net.au/results/ryct/2023-24/club/index.htm,ryct,2023-24,slug/season/club,404
https://www.topyacht.net.au/results/2023-2024/ryct/index.htm,ryct,2023-2024,season/slug,404
https://www.topyacht.net.au/results/ryct/2023-2024/club/index.htm,ryct,2023-2024,slug/season/club,404
https://www.topyacht.net.au/results/2024/ryct/index.htm,ryct,2024,season/slug,404
https://www.topyacht.net.au/results/ryct/2024/club/index.htm,ryct,2024,slug/season/club,404
https://www.topyacht.net.au/results/2024-25/ryct/index.htm,ryct,2024-25,season/slug,404
https://www.topyacht.net.au/results/ryct/2024-25/club/index.htm,ryct,2024-25,slug/season/club,404
https://www.topyacht.net.au/results/2024-2025/ryct/index.htm,ryct,2024-2025,season/slug,404
https://www.topyacht.net.au/results/ryct/2024-2025/club/index.htm,ryct,2024-2025,slug/season/club,404
https://www.topyacht.net.au/results/2025/ryct/index.htm,ryct,2025,season/slug,404
https://www.topyacht.net.au/results/ryct/2025/club/index.htm,ryct,2025,slug/season/club,404
https://www.topyacht.net.au/results/2025-26/ryct/index.htm,ryct,2025-26,season/slug,404
https://www.topyacht.net.au/results/ryct/2025-26/club/index.htm,ryct,2025-26,slug/season/club,404
https://www.topyacht.net.au/results/2025-2026/ryct/index.htm,ryct,2025-2026,season/slug,404
https://www.topyacht.net.au/results/ryct/2025-2026/club/index.htm,ryct,2025-2026,slug/season/club,404
https://www.topyacht.net.au/results/2019/rycv/index.htm,rycv,2019,season/slug,404
https://www.topyacht.net.au/results/rycv/2019/club/index.htm,rycv,2019,slug/season/club,404
https://www.topyacht.net.au/results/2019-20/rycv/index.htm,rycv,2019-20,season/slug,404
https://www.topyacht.net.au/results/rycv/2019-20/club/index.htm,rycv,2019-20,slug/season/club,404
https://www.topyacht.net.au/results/2019-2020/rycv/index.htm,rycv,2019-2020,season/slug,404
https://www.topyacht.net.au/results/rycv/2019-2020/club/index.htm,rycv,2019-2020,slug/season/club,404
https://www.topyacht.net.au/results/2020/rycv/index.htm,rycv,2020,season/slug,404
https://www.topyacht.net.au/results/rycv/2020/club/index.htm,rycv,2020,slug/season/club,404
https://www.topyacht.net.au/results/2020-21/rycv/index.htm,rycv,2020-21,season/slug,404
https://www.topyacht.net.au/results/rycv/2020-21/club/index.htm,rycv,2020-21,slug/season/club,404
https://www.topyacht.net.au/results/2020-2021/rycv/index.htm,rycv,2020-2021,season/slug,404
https://www.topyacht.net.au/results/rycv/2020-2021/club/index.htm,rycv,2020-2021,slug/season/club,404
https://www.topyacht.net.au/results/2021/rycv/index.htm,rycv,2021,season/slug,404
https://www.topyacht.net.au/results/rycv/2021/club/index.htm,rycv,2021,slug/season/club,404
https://www.topyacht.net.au/results/2021-22/rycv/index.htm,rycv,2021-22,season/slug,404
https://www.topyacht.net.au/results/rycv/2021-22/club/index.htm,rycv,2021-22,slug/season/club,404
https://www.topyacht.net.au/results/2021-2022/rycv/index.htm,rycv,2021-2022,season/slug,404
https://www.topyacht.net.au/results/rycv/2021-2022/club/index.htm,rycv,2021-2022,slug/season/club,404
https://www.topyacht.net.au/results/2022/rycv/index.htm,rycv,2022,season/slug,404
https://www.topyacht.net.au/results/rycv/2022/club/index.htm,rycv,2022,slug/season/club,404
https://www.topyacht.net.au/results/2022-23/rycv/index.htm,rycv,2022-23,season/slug,404
https://www.topyacht.net.au/results/rycv/2022-23/club/index.htm,rycv,2022-23,slug/season/club,404
https://www.topyacht.net.au/results/2022-2023/rycv/index.htm,rycv,2022-2023,season/slug,404
https://www.topyacht.net.au/results/rycv/2022-2023/club/index.htm,rycv,2022-2023,slug/season/club,404
https://www.topyacht.net.au/results/2023/rycv/index.htm,rycv,2023,season/slug,404
https://www.topyacht.net.au/results/rycv/2023/club/index.htm,rycv,2023,slug/season/club,404
https://www.topyacht.net.au/results/2023-24/rycv/index.htm,rycv,2023-24,season/slug,404
https://www.topyacht.net.au/results/rycv/2023-24/club/index.htm,rycv,2023-24,slug/season/club,404
https://www.topyacht.net.au/results/2023-2024/rycv/index.htm,rycv,2023-2024,season/slug,404
https://www.topyacht.net.au/results/rycv/2023-2024/club/index.htm,rycv,2023-2024,slug/season/club,404
https://www.topyacht.net.au/results/2024/rycv/index.htm,rycv,2024,season/slug,404
https://www.topyacht.net.au/results/rycv/2024/club/index.htm,rycv,2024,slug/season/club,404
https://www.topyacht.net.au/results/2024-25/rycv/index.htm,rycv,2024-25,season/slug,404
https://www.topyacht.net.au/results/rycv/2024-25/club/index.htm,rycv,2024-25,slug/season/club,404
https://www.topyacht.net.au/results/2024-2025/rycv/index.htm,rycv,2024-2025,season/slug,404
https://www.topyacht.net.au/results/rycv/2024-2025/club/index.htm,rycv,2024-2025,slug/season/club,404
https://www.topyacht.net.au/results/2025/rycv/index.htm,rycv,2025,season/slug,404
https://www.topyacht.net.au/results/rycv/2025/club/index.htm,rycv,2025,slug/season/club,404
https://www.topyacht.net.au/results/2025-26/rycv/index.htm,rycv,2025-26,season/slug,404
https://www.topyacht.net.au/results/rycv/2025-26/club/index.htm,rycv,2025-26,slug/season/club,404
https://www.topyacht.net.au/results/2025-2026/rycv/index.htm,rycv,2025-2026,season/slug,404
https://www.topyacht.net.au/results/rycv/2025-2026/club/index.htm,rycv,2025-2026,slug/season/club,404
https://www.topyacht.net.au/results/2019/sbsc/index.htm,sbsc,2019,season/slug,404
https://www.topyacht.net.au/results/sbsc/2019/club/index.htm,sbsc,2019,slug/season/club,404
https://www.topyacht.net.au/results/2019-20/sbsc/index.htm,sbsc,2019-20,season/slug,404
https://www.topyacht.net.au/results/sbsc/2019-20/club/index.htm,sbsc,2019-20,slug/season/club,404
https://www.topyacht.net.au/results/2019-2020/sbsc/index.htm,sbsc,2019-2020,season/slug,404
https://www.topyacht.net.au/results/sbsc/2019-2020/club/index.htm,sbsc,2019-2020,slug/season/club,404
https://www.topyacht.net.au/results/2020/sbsc/index.htm,sbsc,2020,season/slug,404
https://www.topyacht.net.au/results/sbsc/2020/club/index.htm,sbsc,2020,slug/season/club,404
https://www.topyacht.net.au/results/2020-21/sbsc/index.htm,sbsc,2020-21,season/slug,404
https://www.topyacht.net.au/results/sbsc/2020-21/club/index.htm,sbsc,2020-21,slug/season/club,404
https://www.topyacht.net.au/results/2020-2021/sbsc/index.htm,sbsc,2020-2021,season/slug,404
https://www.topyacht.net.au/results/sbsc/2020-2021/club/index.htm,sbsc,2020-2021,slug/season/club,404
https://www.topyacht.net.au/results/2021/sbsc/index.htm,sbsc,2021,season/slug,404
https://www.topyacht.net.au/results/sbsc/2021/club/index.htm,sbsc,2021,slug/season/club,404
https://www.topyacht.net.au/results/2021-22/sbsc/index.htm,sbsc,2021-22,season/slug,404
https://www.topyacht.net.au/results/sbsc/2021-22/club/index.htm,sbsc,2021-22,slug/season/club,404
https://www.topyacht.net.au/results/2021-2022/sbsc/index.htm,sbsc,2021-2022,season/slug,404
https://www.topyacht.net.au/results/sbsc/2021-2022/club/index.htm,sbsc,2021-2022,slug/season/club,404
https://www.topyacht.net.au/results/2022/sbsc/index.htm,sbsc,2022,season/slug,404
https://www.topyacht.net.au/results/sbsc/2022/club/index.htm,sbsc,2022,slug/season/club,404
https://www.topyacht.net.au/results/2022-23/sbsc/index.htm,sbsc,2022-23,season/slug,404
https://www.topyacht.net.au/results/sbsc/2022-23/club/index.htm,sbsc,2022-23,slug/season/club,404
https://www.topyacht.net.au/results/2022-2023/sbsc/index.htm,sbsc,2022-2023,season/slug,404
https://www.topyacht.net.au/results/sbsc/2022-2023/club/index.htm,sbsc,2022-2023,slug/season/club,404
https://www.topyacht.net.au/results/2023/sbsc/index.htm,sbsc,2023,season/slug,404
https://www.topyacht.net.au/results/sbsc/2023/club/index.htm,sbsc,2023,slug/season/club,404
https://www.topyacht.net.au/results/2023-24/sbsc/index.htm,sbsc,2023-24,season/slug,404
https://www.topyacht.net.au/results/sbsc/2023-24/club/index.htm,sbsc,2023-24,slug/season/club,404
https://www.topyacht.net.au/results/2023-2024/sbsc/index.htm,sbsc,2023-2024,season/slug,404
https://www.topyacht.net.au/results/sbsc/2023-2024/club/index.htm,sbsc,2023-2024,slug/season/club,404
https://www.topyacht.net.au/results/2024/sbsc/index.htm,sbsc,2024,season/slug,404
https://www.topyacht.net.au/results/sbsc/2024/club/index.htm,sbsc,2024,slug/season/club,404
https://www.topyacht.net.au/results/2024-25/sbsc/index.htm,sbsc,2024-25,season/slug,404
https://www.topyacht.net.au/results/sbsc/2024-25/club/index.htm,sbsc,2024-25,slug/season/club,404
https://www.topyacht.net.au/results/2024-2025/sbsc/index.htm,sbsc,2024-2025,season/slug,404
https://www.topyacht.net.au/results/sbsc/2024-2025/club/index.htm,sbsc,2024-2025,slug/season/club,404
https://www.topyacht.net.au/results/2025/sbsc/index.htm,sbsc,2025,season/slug,404
https://www.topyacht.net.au/results/sbsc/2025/club/index.htm,sbsc,2025,slug/season/club,404
https://www.topyacht.net.au/results/2025-26/sbsc/index.htm,sbsc,2025-26,season/slug,404
https://www.topyacht.net.au/results/sbsc/2025-26/club/index.htm,sbsc,2025-26,slug/season/club,404
https://www.topyacht.net.au/results/2025-2026/sbsc/index.htm,sbsc,2025-2026,season/slug,404
https://www.topyacht.net.au/results/sbsc/2025-2026/club/index.htm,sbsc,2025-2026,slug/season/club,404
https://www.topyacht.net.au/results/2019/sbyc/index.htm,sbyc,2019,season/slug,404
https://www.topyacht.net.au/results/sbyc/2019/club/index.htm,sbyc,2019,slug/season/club,404
https://www.topyacht.net.au/results/2019-20/sbyc/index.htm,sbyc,2019-20,season/slug,404
https://www.topyacht.net.au/results/sbyc/2019-20/club/index.htm,sbyc,2019-20,slug/season/club,404
https://www.topyacht.net.au/results/2019-2020/sbyc/index.htm,sbyc,2019-2020,season/slug,404
https://www.topyacht.net.au/results/sbyc/2019-2020/club/index.htm,sbyc,2019-2020,slug/season/club,404
https://www.topyacht.net.au/results/2020/sbyc/index.htm,sbyc,2020,season/slug,404
https://www.topyacht.net.au/results/sbyc/2020/club/index.htm,sbyc,2020,slug/season/club,404
https://www.topyacht.net.au/results/2020-21/sbyc/index.htm,sbyc,2020-21,season/slug,404
https://www.topyacht.net.au/results/sbyc/2020-21/club/index.htm,sbyc,2020-21,slug/season/club,404
https://www.topyacht.net.au/results/2020-2021/sbyc/index.htm,sbyc,2020-2021,season/slug,404
https://www.topyacht.net.au/results/sbyc/2020-2021/club/index.htm,sbyc,2020-2021,slug/season/club,404
https://www.topyacht.net.au/results/2021/sbyc/index.htm,sbyc,2021,season/slug,404
https://www.topyacht.net.au/results/sbyc/2021/club/index.htm,sbyc,2021,slug/season/club,404
https://www.topyacht.net.au/results/2021-22/sbyc/index.htm,sbyc,2021-22,season/slug,404
https://www.topyacht.net.au/results/sbyc/2021-22/club/index.htm,sbyc,2021-22,slug/season/club,404
https://www.topyacht.net.au/results/2021-2022/sbyc/index.htm,sbyc,2021-2022,season/slug,404
https://www.topyacht.net.au/results/sbyc/2021-2022/club/index.htm,sbyc,2021-2022,slug/season/club,404
https://www.topyacht.net.au/results/2022/sbyc/index.htm,sbyc,2022,season/slug,404
https://www.topyacht.net.au/results/sbyc/2022/club/index.htm,sbyc,2022,slug/season/club,404
https://www.topyacht.net.au/results/2022-23/sbyc/index.htm,sbyc,2022-23,season/slug,404
https://www.topyacht.net.au/results/sbyc/2022-23/club/index.htm,sbyc,2022-23,slug/season/club,404
https://www.topyacht.net.au/results/2022-2023/sbyc/index.htm,sbyc,2022-2023,season/slug,404
https://www.topyacht.net.au/results/sbyc/2022-2023/club/index.htm,sbyc,2022-2023,slug/season/club,404
https://www.topyacht.net.au/results/2023/sbyc/index.htm,sbyc,2023,season/slug,404
https://www.topyacht.net.au/results/sbyc/2023/club/index.htm,sbyc,2023,slug/season/club,404
https://www.topyacht.net.au/results/2023-24/sbyc/index.htm,sbyc,2023-24,season/slug,404
https://www.topyacht.net.au/results/sbyc/2023-24/club/index.htm,sbyc,2023-24,slug/season/club,404
https://www.topyacht.net.au/results/2023-2024/sbyc/index.htm,sbyc,2023-2024,season/slug,404
https://www.topyacht.net.au/results/sbyc/2023-2024/club/index.htm,sbyc,2023-2024,slug/season/club,404
https://www.topyacht.net.au/results/2024/sbyc/index.htm,sbyc,2024,season/slug,404
https://www.topyacht.net.au/results/sbyc/2024/club/index.htm,sbyc,2024,slug/season/club,404
https://www.topyacht.net.au/results/2024-25/sbyc/index.htm,sbyc,2024-25,season/slug,404
https://www.topyacht.net.au/results/sbyc/2024-25/club/index.htm,sbyc,2024-25,slug/season/club,404
https://www.topyacht.net.au/results/2024-2025/sbyc/index.htm,sbyc,2024-2025,season/slug,404
https://www.topyacht.net.au/results/sbyc/2024-2025/club/index.htm,sbyc,2024-2025,slug/season/club,404
https://www.topyacht.net.au/results/2025/sbyc/index.htm,sbyc,2025,season/slug,404
https://www.topyacht.net.au/results/sbyc/2025/club/index.htm,sbyc,2025,slug/season/club,404
https://www.topyacht.net.au/results/2025-26/sbyc/index.htm,sbyc,2025-26,season/slug,404
https://www.topyacht.net.au/results/sbyc/2025-26/club/index.htm,sbyc,2025-26,slug/season/club,404
https://www.topyacht.net.au/results/2025-2026/sbyc/index.htm,sbyc,2025-2026,season/slug,404
https://www.topyacht.net.au/results/sbyc/2025-2026/club/index.htm,sbyc,2025-2026,slug/season/club,404
https://www.topyacht.net.au/results/2019/syc/index.htm,syc,2019,season/slug,404
https://www.topyacht.net.au/results/syc/2019/club/index.htm,syc,2019,slug/season/club,404
https://www.topyacht.net.au/results/2019-20/syc/index.htm,syc,2019-20,season/slug,404
https://www.topyacht.net.au/results/syc/2019-20/club/index.htm,syc,2019-20,slug/season/club,404
https://www.topyacht.net.au/results/2019-2020/syc/index.htm,syc,2019-2020,season/slug,404
https://www.topyacht.net.au/results/syc/2019-2020/club/index.htm,syc,2019-2020,slug/season/club,404
https://www.topyacht.net.au/results/2020/syc/index.htm,syc,2020,season/slug,404
https://www.topyacht.net.au/results/syc/2020/club/index.htm,syc,2020,slug/season/club,404
https://www.topyacht.net.au/results/2020-21/syc/index.htm,syc,2020-21,season/slug,404
https://www.topyacht.net.au/results/syc/2020-21/club/index.htm,syc,2020-21,slug/season/club,404
https://www.topyacht.net.au/results/2020-2021/syc/index.htm,syc,2020-2021,season/slug,404
https://www.topyacht.net.au/results/syc/2020-2021/club/index.htm,syc,2020-2021,slug/season/club,404
https://www.topyacht.net.au/results/2021/syc/index.htm,syc,2021,season/slug,404
https://www.topyacht.net.au/results/syc/2021/club/index.htm,syc,2021,slug/season/club,404
https://www.topyacht.net.au/results/2021-22/syc/index.htm,syc,2021-22,season/slug,404
https://www.topyacht.net.au/results/syc/2021-22/club/index.htm,syc,2021-22,slug/season/club,404
https://www.topyacht.net.au/results/2021-2022/syc/index.htm,syc,2021-2022,season/slug,404
https://www.topyacht.net.au/results/syc/2021-2022/club/index.htm,syc,2021-2022,slug/season/club,404
https://www.topyacht.net.au/results/2022/syc/index.htm,syc,2022,season/slug,404
https://www.topyacht.net.au/results/syc/2022/club/index.htm,syc,2022,slug/season/club,404
https://www.topyacht.net.au/results/2022-23/syc/index.htm,syc,2022-23,season/slug,404
https://www.topyacht.net.au/results/syc/2022-23/club/index.htm,syc,2022-23,slug/season/club,404
https://www.topyacht.net.au/results/2022-2023/syc/index.htm,syc,2022-2023,season/slug,404
https://www.topyacht.net.au/results/syc/2022-2023/club/index.htm,syc,2022-2023,slug/season/club,404
https://www.topyacht.net.au/results/2023/syc/index.htm,syc,2023,season/slug,404
https://www.topyacht.net.au/results/syc/2023/club/index.htm,syc,2023,slug/season/club,404
https://www.topyacht.net.au/results/2023-24/syc/index.htm,syc,2023-24,season/slug,404
https://www.topyacht.net.au/results/syc/2023-24/club/index.htm,syc,2023-24,slug/season/club,404
https://www.topyacht.net.au/results/2023-2024/syc/index.htm,syc,2023-2024,season/slug,404
https://www.topyacht.net.au/results/syc/2023-2024/club/index.htm,syc,2023-2024,slug/season/club,404
https://www.topyacht.net.au/results/2024/syc/index.htm,syc,2024,season/slug,404
https://www.topyacht.net.au/results/syc/2024/club/index.htm,syc,2024,slug/season/club,404
https://www.topyacht.net.au/results/2024-25/syc/index.htm,syc,2024-25,season/slug,404
https://www.topyacht.net.au/results/syc/2024-25/club/index.htm,syc,2024-25,slug/season/club,404
https://www.topyacht.net.au/results/2024-2025/syc/index.htm,syc,2024-2025,season/slug,404
https://www.topyacht.net.au/results/syc/2024-2025/club/index.htm,syc,2024-2025,slug/season/club,404
https://www.topyacht.net.au/results/2025/syc/index.htm,syc,2025,season/slug,404
https://www.topyacht.net.au/results/syc/2025/club/index.htm,syc,2025,slug/season/club,404
https://www.topyacht.net.au/results/2025-26/syc/index.htm,syc,2025-26,season/slug,404
https://www.topyacht.net.au/results/syc/2025-26/club/index.htm,syc,2025-26,slug/season/club,404
